"","trap_id","trap_date","year","week","zone","spp","method","total"
"1855","FC-075",2024-09-05,2024,36,"SE","Pipiens","L",18
"1856","FC-075",2024-09-05,2024,36,"SE","Tarsalis","L",2
"1857","FC-075gr",2024-09-05,2024,36,"SE","Pipiens","G",5
"1858","FC-088gr",2024-09-05,2024,36,"SE","Pipiens","G",13
"1859","FC-089gr",2024-09-05,2024,36,"SW","Pipiens","G",11
"1860","FC-014",2024-09-09,2024,37,"NE","Tarsalis","L",3
"1861","FC-014",2024-09-09,2024,37,"NE","Pipiens","L",14
"1862","FC-019",2024-09-09,2024,37,"NE","Pipiens","L",3
"1863","FC-034",2024-09-09,2024,37,"NE","Tarsalis","L",2
"1864","FC-036",2024-09-09,2024,37,"NW","Pipiens","L",8
"1865","FC-038",2024-09-09,2024,37,"NE","Pipiens","L",2
"1866","FC-038",2024-09-09,2024,37,"NE","Tarsalis","L",3
"1867","FC-040",2024-09-09,2024,37,"NE","Pipiens","L",11
"1868","FC-040",2024-09-09,2024,37,"NE","Tarsalis","L",1
"1869","FC-040gr",2024-09-09,2024,37,"NE","Pipiens","G",26
"1870","FC-066",2024-09-09,2024,37,"NE","Pipiens","L",73
"1871","FC-066",2024-09-09,2024,37,"NE","Tarsalis","L",3
"1872","FC-066gr",2024-09-09,2024,37,"NE","Pipiens","G",3
"1873","FC-067",2024-09-09,2024,37,"NE","Tarsalis","L",6
"1874","FC-067",2024-09-09,2024,37,"NE","Pipiens","L",3
"1875","FC-069",2024-09-09,2024,37,"NE","Pipiens","L",2
"1876","FC-069",2024-09-09,2024,37,"NE","Tarsalis","L",1
"1877","FC-072",2024-09-09,2024,37,"NE","Pipiens","L",3
"1878","FC-072",2024-09-09,2024,37,"NE","Tarsalis","L",6
"1879","FC-091gr",2024-09-09,2024,37,"NE","Pipiens","G",3
"1880","FC-092gr",2024-09-09,2024,37,"NE","Pipiens","G",14
"1881","FC-004",2024-09-10,2024,37,"SE","Pipiens","L",1
"1882","FC-004",2024-09-10,2024,37,"SE","Tarsalis","L",4
"1883","FC-023",2024-09-10,2024,37,"SE","Pipiens","L",1
"1884","FC-027",2024-09-10,2024,37,"SE","Tarsalis","L",3
"1885","FC-027",2024-09-10,2024,37,"SE","Pipiens","L",6
"1886","FC-031",2024-09-10,2024,37,"SE","Tarsalis","L",5
"1887","FC-031",2024-09-10,2024,37,"SE","Pipiens","L",3
"1888","FC-039",2024-09-10,2024,37,"SE","Tarsalis","L",4
"1889","FC-046",2024-09-10,2024,37,"SE","Tarsalis","L",2
"1890","FC-047",2024-09-10,2024,37,"SE","Trap Malfunction","L",0
"1891","FC-050",2024-09-10,2024,37,"SE","Tarsalis","L",1
"1892","FC-053",2024-09-10,2024,37,"SE","Tarsalis","L",3
"1893","FC-053",2024-09-10,2024,37,"SE","Pipiens","L",6
"1894","FC-059",2024-09-10,2024,37,"SE","Tarsalis","L",2
"1895","FC-059",2024-09-10,2024,37,"SE","Pipiens","L",2
"1896","FC-064",2024-09-10,2024,37,"SE","Tarsalis","L",4
"1897","FC-064",2024-09-10,2024,37,"SE","Pipiens","L",1
"1898","FC-074",2024-09-10,2024,37,"SE","Trap Malfunction","L",0
"1899","FC-075",2024-09-10,2024,37,"SE","Tarsalis","L",2
"1900","FC-075",2024-09-10,2024,37,"SE","Pipiens","L",16
"1901","FC-075gr",2024-09-10,2024,37,"SE","Pipiens","G",8
"1902","FC-088gr",2024-09-10,2024,37,"SE","Pipiens","G",49
"1903","FC-011",2024-09-11,2024,37,"NW","Pipiens","L",5
"1904","FC-015",2024-09-11,2024,37,"NW","Pipiens","L",4
"1905","FC-015",2024-09-11,2024,37,"NW","Tarsalis","L",2
"1906","FC-041",2024-09-11,2024,37,"NW","Pipiens","L",6
"1907","FC-049",2024-09-11,2024,37,"SW","Tarsalis","L",1
"1908","FC-049",2024-09-11,2024,37,"SW","Pipiens","L",4
"1909","FC-052",2024-09-11,2024,37,"NW","Tarsalis","L",1
"1910","FC-052",2024-09-11,2024,37,"NW","Pipiens","L",3
"1911","FC-060",2024-09-11,2024,37,"NW","Pipiens","L",1
"1912","FC-061",2024-09-11,2024,37,"NW","Pipiens","L",3
"1913","FC-063",2024-09-11,2024,37,"NW","Pipiens","L",1
"1914","FC-063gr",2024-09-11,2024,37,"NW","Pipiens","G",13
"1915","FC-073",2024-09-11,2024,37,"NW","Tarsalis","L",1
"1916","FC-073",2024-09-11,2024,37,"NW","Pipiens","L",3
"1917","FC-090gr",2024-09-11,2024,37,"NW","Pipiens","G",31
"1918","FC-001",2024-09-12,2024,37,"SW","Tarsalis","L",2
"1919","FC-029",2024-09-12,2024,37,"SE","Tarsalis","L",1
"1920","FC-029",2024-09-12,2024,37,"SE","Pipiens","L",3
"1921","FC-029gr",2024-09-12,2024,37,"SE","Pipiens","G",6
"1922","FC-037",2024-09-12,2024,37,"SW","Pipiens","L",4
"1923","FC-037",2024-09-12,2024,37,"SW","Tarsalis","L",2
"1924","FC-068",2024-09-12,2024,37,"SW","Pipiens","L",1
"1925","FC-068",2024-09-12,2024,37,"SW","Tarsalis","L",1
"1926","FC-071",2024-09-12,2024,37,"SW","No Mosquitoes","L",0
"1927","FC-089gr",2024-09-12,2024,37,"SW","Pipiens","G",10
"1928","FC-093",2024-09-12,2024,37,"SW","Tarsalis","L",1
"1929","FC-040",2019-06-09,2019,23,"NE","Tarsalis","L",1
"1930","FC-069",2019-06-09,2019,23,"NE","Tarsalis","L",2
"1931","FC-014",2019-06-09,2019,23,"NE","Tarsalis","L",5
"1932","FC-072",2019-06-09,2019,23,"NE","Tarsalis","L",4
"1933","FC-034",2019-06-09,2019,23,"NE","Tarsalis","L",4
"1934","FC-027",2019-06-10,2019,23,"SE","Tarsalis","L",3
"1935","FC-039",2019-06-10,2019,23,"SE","Tarsalis","L",7
"1936","FC-004",2019-06-10,2019,23,"SE","Tarsalis","L",3
"1937","FC-074",2019-06-10,2019,23,"SE","Tarsalis","L",10
"1938","FC-037",2019-06-12,2019,24,"SW","Pipiens","L",5
"1939","LV-088",2019-06-09,2019,23,"LV","Pipiens","L",1
"1940","LV-078",2019-06-09,2019,23,"LV","Tarsalis","L",1
"1941","LV-069",2019-06-09,2019,23,"LV","Tarsalis","L",1
"1942","LV-117",2019-06-09,2019,23,"LV","Pipiens","L",1
"1943","LV-093",2019-06-09,2019,23,"LV","Pipiens","L",8
"1944","LV-078",2019-06-09,2019,23,"LV","Pipiens","L",1
"1945","LV-117",2019-06-09,2019,23,"LV","Tarsalis","L",6
"1946","LV-088",2019-06-09,2019,23,"LV","Tarsalis","L",1
"1947","LV-124",2019-06-10,2019,23,"LV","Tarsalis","L",1
"1948","LV-112",2019-06-10,2019,23,"LV","Tarsalis","L",1
"1949","LV-074",2019-06-10,2019,23,"LV","Pipiens","L",1
"1950","LV-125",2019-06-10,2019,23,"LV","Tarsalis","L",4
"1951","LV-125",2019-06-10,2019,23,"LV","Pipiens","L",2
"1952","LV-124",2019-06-10,2019,23,"LV","Pipiens","L",1
"1953","LV-074",2019-06-10,2019,23,"LV","Tarsalis","L",3
"1954","LV-100",2019-06-10,2019,23,"LV","Tarsalis","L",2
"1955","LV-118",2019-06-10,2019,23,"LV","Tarsalis","L",1
"1956","LV-104",2019-06-10,2019,23,"LV","Tarsalis","L",17
"1957","LV-077",2019-06-10,2019,23,"LV","Tarsalis","L",1
"1958","LV-019",2019-06-11,2019,24,"LV","Tarsalis","L",8
"1959","LV-087",2019-06-11,2019,24,"LV","Tarsalis","L",10
"1960","LV-042",2019-06-11,2019,24,"LV","Tarsalis","L",11
"1961","LV-067",2019-06-11,2019,24,"LV","Tarsalis","L",9
"1962","LV-020",2019-06-11,2019,24,"LV","Tarsalis","L",9
"1963","LV-067",2019-06-11,2019,24,"LV","Pipiens","L",1
"1964","LV-010gr",2019-06-12,2019,24,"LV","Pipiens","G",1
"1965","LV-097",2019-06-12,2019,24,"LV","Tarsalis","L",2
"1966","LC-053",2019-06-11,2019,24,"BE","Tarsalis","L",5
"1967","LC-022",2019-06-09,2019,23,"TT","Tarsalis","L",1
"1968","LC-050",2019-06-09,2019,23,"TT","Tarsalis","L",7
"1969","LC-051",2019-06-09,2019,23,"TT","Tarsalis","L",2
"1970","LC-052",2019-06-09,2019,23,"TT","Tarsalis","L",12
"1971","FC-069",2019-06-16,2019,24,"NE","Tarsalis","L",3
"1972","FC-040gr",2019-06-16,2019,24,"NE","Pipiens","G",3
"1973","FC-036",2019-06-16,2019,24,"NW","Tarsalis","L",2
"1974","FC-066",2019-06-16,2019,24,"NE","Tarsalis","L",3
"1975","FC-027",2019-06-17,2019,24,"SE","Tarsalis","L",7
"1976","FC-053",2019-06-17,2019,24,"SE","Tarsalis","L",2
"1977","FC-075gr",2019-06-17,2019,24,"SE","Pipiens","G",3
"1978","FC-052",2019-06-18,2019,25,"NW","Pipiens","L",1
"1979","FC-057",2019-06-19,2019,25,"SW","Tarsalis","L",6
"1980","FC-029",2019-06-19,2019,25,"SE","Tarsalis","L",1
"1981","FC-089gr",2019-06-19,2019,25,"SW","Pipiens","G",6
"1982","FC-029gr",2019-06-19,2019,25,"SE","Pipiens","G",10
"1983","LV-079gr",2019-06-16,2019,24,"LV","Pipiens","G",1
"1984","LV-066",2019-06-16,2019,24,"LV","Tarsalis","L",1
"1985","LV-078",2019-06-16,2019,24,"LV","Tarsalis","L",2
"1986","LV-116",2019-06-16,2019,24,"LV","Tarsalis","L",1
"1987","LV-112",2019-06-17,2019,24,"LV","Tarsalis","L",1
"1988","LV-074",2019-06-17,2019,24,"LV","Tarsalis","L",1
"1989","LV-104",2019-06-17,2019,24,"LV","Tarsalis","L",2
"1990","LV-124",2019-06-17,2019,24,"LV","Tarsalis","L",1
"1991","LV-100",2019-06-17,2019,24,"LV","Pipiens","L",1
"1992","LV-114",2019-06-18,2019,25,"LV","Tarsalis","L",1
"1993","LV-120",2019-06-18,2019,25,"LV","Pipiens","L",1
"1994","LV-020",2019-06-18,2019,25,"LV","Tarsalis","L",10
"1995","LV-010gr",2019-06-19,2019,25,"LV","Pipiens","G",1
"1996","LV-105",2019-06-19,2019,25,"LV","Pipiens","L",1
"1997","LV-105",2019-06-19,2019,25,"LV","Tarsalis","L",1
"1998","LV-098",2019-06-19,2019,25,"LV","Tarsalis","L",5
"1999","LC-049",2019-06-18,2019,25,"BE","Tarsalis","L",4
"2000","LC-022",2019-06-16,2019,24,"Timnath","Pipiens","L",1
"2001","LC-050",2019-06-16,2019,24,"Timnath","Tarsalis","L",2
"2002","LC-051",2019-06-16,2019,24,"Timnath","Tarsalis","L",2
"2003","FC-014",2019-06-23,2019,25,"NE","Tarsalis","L",6
"2004","FC-034",2019-06-23,2019,25,"NE","Tarsalis","L",3
"2005","FC-091gr",2019-06-23,2019,25,"NE","Pipiens","G",1
"2006","FC-036",2019-06-23,2019,25,"NW","Tarsalis","L",1
"2007","FC-066gr",2019-06-23,2019,25,"NE","Pipiens","G",2
"2008","FC-039",2019-06-24,2019,25,"SE","Tarsalis","L",25
"2009","FC-004",2019-06-24,2019,25,"SE","Tarsalis","L",4
"2010","FC-027",2019-06-24,2019,25,"SE","Tarsalis","L",13
"2011","FC-074",2019-06-24,2019,25,"SE","Tarsalis","L",3
"2012","FC-050",2019-06-24,2019,25,"SE","Tarsalis","L",4
"2013","FC-075gr",2019-06-24,2019,25,"SE","Pipiens","G",4
"2014","FC-064",2019-06-24,2019,25,"SE","Pipiens","L",2
"2015","FC-053",2019-06-24,2019,25,"SE","Tarsalis","L",74
"2016","FC-046",2019-06-24,2019,25,"SE","Tarsalis","L",5
"2017","FC-031",2019-06-24,2019,25,"SE","Tarsalis","L",2
"2018","FC-046",2019-06-24,2019,25,"SE","Pipiens","L",3
"2019","FC-064",2019-06-24,2019,25,"SE","Tarsalis","L",28
"2020","FC-052",2019-06-25,2019,26,"NW","Tarsalis","L",2
"2021","FC-090gr",2019-06-25,2019,26,"NW","Pipiens","G",2
"2022","FC-063gr",2019-06-25,2019,26,"NW","Pipiens","G",2
"2023","FC-061",2019-06-25,2019,26,"NW","Tarsalis","L",5
"2024","FC-052",2019-06-25,2019,26,"NW","Pipiens","L",2
"2025","FC-049",2019-06-25,2019,26,"SW","Tarsalis","L",1
"2026","FC-037",2019-06-26,2019,26,"SW","Tarsalis","L",10
"2027","FC-029",2019-06-26,2019,26,"SE","Tarsalis","L",3
"2028","LV-078",2019-06-23,2019,25,"LV","Tarsalis","L",1
"2029","LV-004",2019-06-23,2019,25,"LV","Tarsalis","L",2
"2030","LV-116",2019-06-23,2019,25,"LV","Tarsalis","L",1
"2031","LV-079gr",2019-06-23,2019,25,"LV","Pipiens","G",2
"2032","LV-095",2019-06-23,2019,25,"LV","Tarsalis","L",6
"2033","LV-112",2019-06-24,2019,25,"LV","Tarsalis","L",5
"2034","LV-074",2019-06-24,2019,25,"LV","Tarsalis","L",2
"2035","LV-125",2019-06-24,2019,25,"LV","Tarsalis","L",2
"2036","LV-125",2019-06-24,2019,25,"LV","Pipiens","L",1
"2037","LV-110",2019-06-24,2019,25,"LV","Tarsalis","L",2
"2038","LV-124",2019-06-24,2019,25,"LV","Tarsalis","L",3
"2039","LV-118",2019-06-24,2019,25,"LV","Tarsalis","L",3
"2040","LV-104",2019-06-24,2019,25,"LV","Tarsalis","L",5
"2041","LV-089",2019-06-24,2019,25,"LV","Tarsalis","L",2
"2042","LV-113",2019-06-24,2019,25,"LV","Tarsalis","L",1
"2043","LV-042",2019-06-25,2019,26,"LV","Tarsalis","L",7
"2044","LV-019",2019-06-25,2019,26,"LV","Pipiens","L",1
"2045","LV-087",2019-06-25,2019,26,"LV","Tarsalis","L",5
"2046","LV-021",2019-06-25,2019,26,"LV","Tarsalis","L",1
"2047","LV-042",2019-06-25,2019,26,"LV","Pipiens","L",2
"2048","LV-114",2019-06-25,2019,26,"LV","Tarsalis","L",2
"2049","LV-019",2019-06-25,2019,26,"LV","Tarsalis","L",3
"2050","LV-120",2019-06-25,2019,26,"LV","Tarsalis","L",3
"2051","LV-010gr",2019-06-26,2019,26,"LV","Pipiens","G",1
"2052","LV-097",2019-06-26,2019,26,"LV","Tarsalis","L",4
"2053","LV-102",2019-06-26,2019,26,"LV","Pipiens","L",1
"2054","LV-102",2019-06-26,2019,26,"LV","Tarsalis","L",2
"2055","LV-097",2019-06-26,2019,26,"LV","Pipiens","L",1
"2056","LV-098",2019-06-26,2019,26,"LV","Tarsalis","L",2
"2057","LV-098",2019-06-26,2019,26,"LV","Pipiens","L",2
"2058","LC-001",2019-06-25,2019,26,"BE","Pipiens","L",1
"2059","LC-053",2019-06-25,2019,26,"BE","Tarsalis","L",3
"2060","LC-054",2019-06-25,2019,26,"BE","Tarsalis","L",10
"2061","LC-048",2019-06-23,2019,25,"Timnath","Tarsalis","L",3
"2062","LC-050",2019-06-23,2019,25,"Timnath","Pipiens","L",2
"2063","LC-050",2019-06-23,2019,25,"Timnath","Tarsalis","L",1
"2064","LC-010",2019-06-23,2019,25,"Timnath","Tarsalis","L",1
"2065","LC-051",2019-06-23,2019,25,"Timnath","Tarsalis","L",2
"2066","LC-052",2019-06-23,2019,25,"Timnath","Tarsalis","L",4
"2067","FC-066gr",2019-06-30,2019,26,"NE","Pipiens","G",2
"2068","FC-067",2019-06-30,2019,26,"NE","Pipiens","L",4
"2069","FC-014",2019-06-30,2019,26,"NE","Tarsalis","L",45
"2070","FC-034",2019-06-30,2019,26,"NE","Tarsalis","L",17
"2071","FC-069",2019-06-30,2019,26,"NE","Tarsalis","L",14
"2072","FC-066",2019-06-30,2019,26,"NE","Tarsalis","L",20
"2073","FC-040",2019-06-30,2019,26,"NE","Tarsalis","L",11
"2074","FC-067",2019-06-30,2019,26,"NE","Tarsalis","L",118
"2075","FC-072",2019-06-30,2019,26,"NE","Tarsalis","L",13
"2076","FC-040gr",2019-06-30,2019,26,"NE","Pipiens","G",8
"2077","FC-036",2019-06-30,2019,26,"NW","Tarsalis","L",20
"2078","FC-006",2019-06-30,2019,26,"NE","Tarsalis","L",28
"2079","FC-019",2019-06-30,2019,26,"NE","Tarsalis","L",6
"2080","FC-031",2019-07-01,2019,26,"SE","Tarsalis","L",5
"2081","FC-050",2019-07-01,2019,26,"SE","Pipiens","L",2
"2082","FC-064",2019-07-01,2019,26,"SE","Tarsalis","L",16
"2083","FC-075",2019-07-01,2019,26,"SE","Tarsalis","L",6
"2084","FC-039",2019-07-01,2019,26,"SE","Tarsalis","L",168
"2085","FC-053",2019-07-01,2019,26,"SE","Tarsalis","L",85
"2086","FC-050",2019-07-01,2019,26,"SE","Tarsalis","L",3
"2087","FC-004",2019-07-01,2019,26,"SE","Tarsalis","L",3
"2088","FC-027",2019-07-01,2019,26,"SE","Tarsalis","L",29
"2089","FC-023",2019-07-01,2019,26,"SE","Tarsalis","L",10
"2090","FC-074",2019-07-01,2019,26,"SE","Tarsalis","L",11
"2091","FC-073",2019-07-02,2019,27,"NW","Tarsalis","L",5
"2092","FC-090gr",2019-07-02,2019,27,"NW","Pipiens","G",5
"2093","FC-015",2019-07-02,2019,27,"NW","Tarsalis","L",3
"2094","FC-061",2019-07-02,2019,27,"NW","Tarsalis","L",6
"2095","FC-029gr",2019-07-03,2019,27,"SE","Pipiens","G",43
"2096","FC-071",2019-07-03,2019,27,"SW","Pipiens","L",1
"2097","FC-062",2019-07-03,2019,27,"SW","Tarsalis","L",3
"2098","FC-093",2019-07-03,2019,27,"SW","Tarsalis","L",12
"2099","FC-054",2019-07-03,2019,27,"SE","Tarsalis","L",4
"2100","FC-001",2019-07-03,2019,27,"SW","Tarsalis","L",3
"2101","FC-037",2019-07-03,2019,27,"SW","Tarsalis","L",12
"2102","FC-029",2019-07-03,2019,27,"SE","Tarsalis","L",9
"2103","LV-093",2019-06-30,2019,26,"LV","Tarsalis","L",2
"2104","LV-079gr",2019-06-30,2019,26,"LV","Pipiens","G",2
"2105","LV-004",2019-06-30,2019,26,"LV","Tarsalis","L",17
"2106","LV-116",2019-06-30,2019,26,"LV","Tarsalis","L",10
"2107","LV-093",2019-06-30,2019,26,"LV","Pipiens","L",2
"2108","LV-066",2019-06-30,2019,26,"LV","Tarsalis","L",9
"2109","LV-078",2019-06-30,2019,26,"LV","Tarsalis","L",22
"2110","LV-117",2019-06-30,2019,26,"LV","Tarsalis","L",15
"2111","LV-078",2019-06-30,2019,26,"LV","Pipiens","L",5
"2112","LV-095",2019-06-30,2019,26,"LV","Tarsalis","L",71
"2113","LV-069",2019-06-30,2019,26,"LV","Tarsalis","L",46
"2114","LV-088",2019-06-30,2019,26,"LV","Tarsalis","L",8
"2115","LV-116",2019-06-30,2019,26,"LV","Pipiens","L",1
"2116","LV-080",2019-06-30,2019,26,"LV","Tarsalis","L",2
"2117","LV-087",2019-07-01,2019,26,"LV","Tarsalis","L",7
"2118","LV-097",2019-07-01,2019,26,"LV","Tarsalis","L",6
"2119","LV-019",2019-07-01,2019,26,"LV","Tarsalis","L",3
"2120","LV-019",2019-07-01,2019,26,"LV","Pipiens","L",1
"2121","LV-067",2019-07-01,2019,26,"LV","Tarsalis","L",16
"2122","LV-124",2019-07-01,2019,26,"LV","Tarsalis","L",2
"2123","LV-112",2019-07-01,2019,26,"LV","Pipiens","L",3
"2124","LV-089",2019-07-01,2019,26,"LV","Tarsalis","L",23
"2125","LV-113",2019-07-01,2019,26,"LV","Tarsalis","L",2
"2126","LV-074",2019-07-01,2019,26,"LV","Tarsalis","L",1
"2127","LV-104",2019-07-01,2019,26,"LV","Tarsalis","L",14
"2128","LV-077",2019-07-01,2019,26,"LV","Tarsalis","L",3
"2129","LV-100",2019-07-01,2019,26,"LV","Tarsalis","L",1
"2130","LV-074",2019-07-01,2019,26,"LV","Pipiens","L",1
"2131","LV-125",2019-07-01,2019,26,"LV","Tarsalis","L",4
"2132","LV-110",2019-07-01,2019,26,"LV","Tarsalis","L",13
"2133","LV-112",2019-07-01,2019,26,"LV","Tarsalis","L",4
"2134","LV-042",2019-07-02,2019,27,"LV","Tarsalis","L",33
"2135","LV-020",2019-07-02,2019,27,"LV","Tarsalis","L",110
"2136","LV-114",2019-07-02,2019,27,"LV","Tarsalis","L",48
"2137","LV-021",2019-07-02,2019,27,"LV","Tarsalis","L",11
"2138","LV-120",2019-07-02,2019,27,"LV","Tarsalis","L",60
"2139","LV-118",2019-07-02,2019,27,"LV","Pipiens","L",1
"2140","LV-118",2019-07-02,2019,27,"LV","Tarsalis","L",4
"2141","LV-014",2019-07-03,2019,27,"LV","Tarsalis","L",13
"2142","LV-122",2019-07-03,2019,27,"LV","Tarsalis","L",1
"2143","LV-105",2019-07-03,2019,27,"LV","Tarsalis","L",8
"2144","LV-105",2019-07-03,2019,27,"LV","Pipiens","L",1
"2145","LV-098",2019-07-03,2019,27,"LV","Tarsalis","L",16
"2146","LV-099",2019-07-03,2019,27,"LV","Tarsalis","L",3
"2147","LV-014",2019-07-03,2019,27,"LV","Pipiens","L",1
"2148","LV-098",2019-07-03,2019,27,"LV","Pipiens","L",4
"2149","LV-102",2019-07-03,2019,27,"LV","Tarsalis","L",9
"2150","LC-001",2019-07-02,2019,27,"BE","Tarsalis","L",14
"2151","LC-053",2019-07-02,2019,27,"BE","Tarsalis","L",81
"2152","LC-049",2019-07-02,2019,27,"BE","Tarsalis","L",3
"2153","LC-054",2019-07-02,2019,27,"BE","Tarsalis","L",70
"2154","LC-022",2019-06-30,2019,26,"Timnath","Tarsalis","L",13
"2155","LC-050",2019-06-30,2019,26,"Timnath","Pipiens","L",8
"2156","LC-050",2019-06-30,2019,26,"Timnath","Tarsalis","L",51
"2157","LC-010",2019-06-30,2019,26,"Timnath","Tarsalis","L",40
"2158","LC-051",2019-06-30,2019,26,"Timnath","Tarsalis","L",49
"2159","LC-052",2019-06-30,2019,26,"Timnath","Tarsalis","L",1
"2160","FC-066",2019-07-07,2019,27,"NE","Pipiens","L",5
"2161","FC-066",2019-07-07,2019,27,"NE","Tarsalis","L",54
"2162","FC-038",2019-07-07,2019,27,"NE","Tarsalis","L",80
"2163","FC-034",2019-07-07,2019,27,"NE","Tarsalis","L",30
"2164","FC-040",2019-07-07,2019,27,"NE","Tarsalis","L",12
"2165","FC-006",2019-07-07,2019,27,"NE","Pipiens","L",4
"2166","FC-038",2019-07-07,2019,27,"NE","Pipiens","L",3
"2167","FC-069",2019-07-07,2019,27,"NE","Tarsalis","L",28
"2168","FC-072",2019-07-07,2019,27,"NE","Tarsalis","L",24
"2169","FC-067",2019-07-07,2019,27,"NE","Tarsalis","L",11
"2170","FC-019",2019-07-07,2019,27,"NE","Tarsalis","L",50
"2171","FC-014",2019-07-07,2019,27,"NE","Tarsalis","L",72
"2172","FC-006",2019-07-07,2019,27,"NE","Tarsalis","L",35
"2173","FC-066gr",2019-07-07,2019,27,"NE","Pipiens","G",4
"2174","FC-019",2019-07-07,2019,27,"NE","Pipiens","L",4
"2175","FC-036",2019-07-07,2019,27,"NW","Tarsalis","L",59
"2176","FC-074",2019-07-08,2019,27,"SE","Pipiens","L",1
"2177","FC-004",2019-07-08,2019,27,"SE","Tarsalis","L",27
"2178","FC-064",2019-07-08,2019,27,"SE","Tarsalis","L",139
"2179","FC-053",2019-07-08,2019,27,"SE","Pipiens","L",3
"2180","FC-059",2019-07-08,2019,27,"SE","Tarsalis","L",7
"2181","FC-053",2019-07-08,2019,27,"SE","Tarsalis","L",367
"2182","FC-074",2019-07-08,2019,27,"SE","Tarsalis","L",100
"2183","FC-039",2019-07-08,2019,27,"SE","Pipiens","L",3
"2184","FC-050",2019-07-08,2019,27,"SE","Pipiens","L",4
"2185","FC-027",2019-07-08,2019,27,"SE","Pipiens","L",3
"2186","FC-047",2019-07-08,2019,27,"SE","Tarsalis","L",10
"2187","FC-031",2019-07-08,2019,27,"SE","Tarsalis","L",130
"2188","FC-088gr",2019-07-08,2019,27,"SE","Pipiens","G",8
"2189","FC-064",2019-07-08,2019,27,"SE","Pipiens","L",8
"2190","FC-027",2019-07-08,2019,27,"SE","Tarsalis","L",39
"2191","FC-023",2019-07-08,2019,27,"SE","Tarsalis","L",7
"2192","FC-075",2019-07-08,2019,27,"SE","Tarsalis","L",41
"2193","FC-046",2019-07-08,2019,27,"SE","Tarsalis","L",17
"2194","FC-046",2019-07-08,2019,27,"SE","Pipiens","L",4
"2195","FC-039",2019-07-08,2019,27,"SE","Tarsalis","L",261
"2196","FC-050",2019-07-08,2019,27,"SE","Tarsalis","L",25
"2197","FC-049",2019-07-09,2019,28,"SW","Tarsalis","L",4
"2198","FC-041",2019-07-09,2019,28,"NW","Tarsalis","L",6
"2199","FC-090gr",2019-07-09,2019,28,"NW","Pipiens","G",11
"2200","FC-063gr",2019-07-09,2019,28,"NW","Pipiens","G",1
"2201","FC-061",2019-07-09,2019,28,"NW","Tarsalis","L",10
"2202","FC-011",2019-07-09,2019,28,"NW","Tarsalis","L",9
"2203","FC-060",2019-07-09,2019,28,"NW","Tarsalis","L",6
"2204","FC-052",2019-07-09,2019,28,"NW","Tarsalis","L",7
"2205","FC-058",2019-07-09,2019,28,"SW","Tarsalis","L",3
"2206","FC-073",2019-07-09,2019,28,"NW","Tarsalis","L",4
"2207","FC-060",2019-07-09,2019,28,"NW","Pipiens","L",6
"2208","FC-068",2019-07-10,2019,28,"SW","Tarsalis","L",5
"2209","FC-089gr",2019-07-10,2019,28,"SW","Pipiens","G",3
"2210","FC-029gr",2019-07-10,2019,28,"SE","Pipiens","G",19
"2211","FC-057",2019-07-10,2019,28,"SW","Tarsalis","L",11
"2212","FC-037",2019-07-10,2019,28,"SW","Tarsalis","L",99
"2213","FC-062",2019-07-10,2019,28,"SW","Tarsalis","L",6
"2214","FC-071",2019-07-10,2019,28,"SW","Tarsalis","L",3
"2215","FC-001",2019-07-10,2019,28,"SW","Tarsalis","L",5
"2216","FC-054",2019-07-10,2019,28,"SE","Tarsalis","L",16
"2217","FC-029",2019-07-10,2019,28,"SE","Tarsalis","L",14
"2218","LV-080",2019-07-07,2019,27,"LV","Tarsalis","L",2
"2219","LV-088",2019-07-07,2019,27,"LV","Tarsalis","L",18
"2220","LV-069",2019-07-07,2019,27,"LV","Pipiens","L",5
"2221","LV-095",2019-07-07,2019,27,"LV","Tarsalis","L",97
"2222","LV-117",2019-07-07,2019,27,"LV","Tarsalis","L",45
"2223","LV-004",2019-07-07,2019,27,"LV","Tarsalis","L",32
"2224","LV-079gr",2019-07-07,2019,27,"LV","Pipiens","G",3
"2225","LV-116",2019-07-07,2019,27,"LV","Tarsalis","L",16
"2226","LV-066",2019-07-07,2019,27,"LV","Tarsalis","L",80
"2227","LV-117",2019-07-07,2019,27,"LV","Pipiens","L",2
"2228","LV-079gr",2019-07-07,2019,27,"LV","Tarsalis","G",1
"2229","LV-004",2019-07-07,2019,27,"LV","Pipiens","L",1
"2230","LV-078",2019-07-07,2019,27,"LV","Tarsalis","L",32
"2231","LV-069",2019-07-07,2019,27,"LV","Tarsalis","L",146
"2232","LV-118",2019-07-08,2019,27,"LV","Tarsalis","L",31
"2233","LV-113",2019-07-08,2019,27,"LV","Pipiens","L",1
"2234","LV-104",2019-07-08,2019,27,"LV","Tarsalis","L",27
"2235","LV-125",2019-07-08,2019,27,"LV","Tarsalis","L",137
"2236","LV-112",2019-07-08,2019,27,"LV","Tarsalis","L",4
"2237","LV-089",2019-07-08,2019,27,"LV","Tarsalis","L",23
"2238","LV-074",2019-07-08,2019,27,"LV","Tarsalis","L",20
"2239","LV-074",2019-07-08,2019,27,"LV","Pipiens","L",5
"2240","LV-118",2019-07-08,2019,27,"LV","Pipiens","L",2
"2241","LV-113",2019-07-08,2019,27,"LV","Tarsalis","L",8
"2242","LV-124",2019-07-08,2019,27,"LV","Tarsalis","L",63
