"","trap_id","zone","zone2","trap_date","year","week","spp","spp0","method","trap_status","total"
"4158","LV-124","LV","LV",2025-06-24,2025,26,"Tarsalis","Culex tarsalis","L","culex",53
"4159","LV-124","LV","LV",2025-06-24,2025,26,"non culex","Aedes vexans","L","culex",8
"4160","LV-125","LV","LV",2025-06-24,2025,26,"non culex","Culiseta inornata","L","culex",7
"4161","LV-125","LV","LV",2025-06-24,2025,26,"non culex","Anopheles freeborni","L","culex",2
"4162","LV-125","LV","LV",2025-06-24,2025,26,"Tarsalis","Culex tarsalis","L","culex",17
"4163","LV-125","LV","LV",2025-06-24,2025,26,"Pipiens","Culex pipiens","L","culex",4
"4164","LV-125","LV","LV",2025-06-24,2025,26,"non culex","Aedes increpitus","L","culex",61
"4165","LV-125","LV","LV",2025-06-24,2025,26,"non culex","Aedes vexans","L","culex",14
"4166","FC-006","NE","FC",2025-06-23,2025,26,"non culex","Aedes hendersoni","L","culex",1
"4167","FC-006","NE","FC",2025-06-23,2025,26,"non culex","Aedes increpitus","L","culex",1
"4168","FC-006","NE","FC",2025-06-23,2025,26,"non culex","Aedes vexans","L","culex",4
"4169","FC-006","NE","FC",2025-06-23,2025,26,"Tarsalis","Culex tarsalis","L","culex",3
"4170","FC-014","NE","FC",2025-06-23,2025,26,"non culex","Coquillettidia perturbans","L","culex",1
"4171","FC-014","NE","FC",2025-06-23,2025,26,"non culex","Anopheles freeborni","L","culex",1
"4172","FC-014","NE","FC",2025-06-23,2025,26,"non culex","Aedes trivittatus","L","culex",3
"4173","FC-014","NE","FC",2025-06-23,2025,26,"non culex","Aedes melanimon","L","culex",8
"4174","FC-014","NE","FC",2025-06-23,2025,26,"non culex","Aedes increpitus","L","culex",10
"4175","FC-014","NE","FC",2025-06-23,2025,26,"non culex","Aedes vexans","L","culex",20
"4176","FC-014","NE","FC",2025-06-23,2025,26,"non culex","Aedes dorsalis","L","culex",12
"4177","FC-014","NE","FC",2025-06-23,2025,26,"Pipiens","Culex pipiens","L","culex",2
"4178","FC-014","NE","FC",2025-06-23,2025,26,"Tarsalis","Culex tarsalis","L","culex",31
"4179","FC-019","NE","FC",2025-06-23,2025,26,"Tarsalis","Culex tarsalis","L","culex",21
"4180","FC-019","NE","FC",2025-06-23,2025,26,"Pipiens","Culex pipiens","L","culex",3
"4181","FC-019","NE","FC",2025-06-23,2025,26,"non culex","Aedes vexans","L","culex",52
"4182","FC-019","NE","FC",2025-06-23,2025,26,"non culex","Aedes increpitus","L","culex",12
"4183","FC-019","NE","FC",2025-06-23,2025,26,"non culex","Culiseta inornata","L","culex",2
"4184","FC-019","NE","FC",2025-06-23,2025,26,"non culex","Aedes melanimon","L","culex",5
"4185","FC-034","NE","FC",2025-06-23,2025,26,"Tarsalis","Culex tarsalis","L","culex",18
"4186","FC-034","NE","FC",2025-06-23,2025,26,"non culex","Culiseta inornata","L","culex",1
"4187","FC-034","NE","FC",2025-06-23,2025,26,"non culex","Aedes melanimon","L","culex",18
"4188","FC-034","NE","FC",2025-06-23,2025,26,"non culex","Aedes vexans","L","culex",12
"4189","FC-034","NE","FC",2025-06-23,2025,26,"non culex","Aedes dorsalis","L","culex",4
"4190","FC-034","NE","FC",2025-06-23,2025,26,"non culex","Anopheles freeborni","L","culex",4
"4191","FC-036","NW","FC",2025-06-23,2025,26,"none","No Mosquitoes","L","no mosquitoes",0
"4192","FC-038","NE","FC",2025-06-23,2025,26,"Tarsalis","Culex tarsalis","L","culex",6
"4193","FC-038","NE","FC",2025-06-23,2025,26,"non culex","Aedes vexans","L","culex",7
"4194","FC-038","NE","FC",2025-06-23,2025,26,"non culex","Aedes increpitus","L","culex",1
"4195","FC-040","NE","FC",2025-06-23,2025,26,"non culex","Culiseta inornata","L","culex",1
"4196","FC-040","NE","FC",2025-06-23,2025,26,"Tarsalis","Culex tarsalis","L","culex",16
"4197","FC-040","NE","FC",2025-06-23,2025,26,"non culex","Coquillettidia perturbans","L","culex",1
"4198","FC-040","NE","FC",2025-06-23,2025,26,"non culex","Aedes vexans","L","culex",2
"4199","FC-040","NE","FC",2025-06-23,2025,26,"Pipiens","Culex pipiens","L","culex",2
"4200","FC-040GR","NE","FC",2025-06-23,2025,26,"non culex","Aedes vexans","G","culex",3
"4201","FC-040GR","NE","FC",2025-06-23,2025,26,"Tarsalis","Culex tarsalis","G","culex",1
"4202","FC-040GR","NE","FC",2025-06-23,2025,26,"Pipiens","Culex pipiens","G","culex",4
"4203","FC-040GR","NE","FC",2025-06-23,2025,26,"non culex","Aedes melanimon","G","culex",2
"4204","FC-066","NE","FC",2025-06-23,2025,26,"non culex","Aedes vexans","L","culex",191
"4205","FC-066","NE","FC",2025-06-23,2025,26,"Pipiens","Culex pipiens","L","culex",1
"4206","FC-066","NE","FC",2025-06-23,2025,26,"non culex","Aedes increpitus","L","culex",109
"4207","FC-066","NE","FC",2025-06-23,2025,26,"non culex","Culiseta inornata","L","culex",4
"4208","FC-066","NE","FC",2025-06-23,2025,26,"Tarsalis","Culex tarsalis","L","culex",80
"4209","FC-066","NE","FC",2025-06-23,2025,26,"non culex","Anopheles freeborni","L","culex",13
"4210","FC-066","NE","FC",2025-06-23,2025,26,"non culex","Coquillettidia perturbans","L","culex",19
"4211","FC-066","NE","FC",2025-06-23,2025,26,"non culex","Aedes dorsalis","L","culex",15
"4212","FC-066","NE","FC",2025-06-23,2025,26,"non culex","Aedes melanimon","L","culex",18
"4213","FC-066GR","NE","FC",2025-06-23,2025,26,"non culex","Aedes vexans","G","no culex",1
"4214","FC-067","NE","FC",2025-06-23,2025,26,"Tarsalis","Culex tarsalis","L","culex",27
"4215","FC-067","NE","FC",2025-06-23,2025,26,"non culex","Aedes increpitus","L","culex",8
"4216","FC-067","NE","FC",2025-06-23,2025,26,"non culex","Aedes dorsalis","L","culex",4
"4217","FC-067","NE","FC",2025-06-23,2025,26,"non culex","Aedes vexans","L","culex",476
"4218","FC-069","NE","FC",2025-06-23,2025,26,"non culex","Aedes melanimon","L","culex",22
"4219","FC-069","NE","FC",2025-06-23,2025,26,"non culex","Aedes increpitus","L","culex",14
"4220","FC-069","NE","FC",2025-06-23,2025,26,"Tarsalis","Culex tarsalis","L","culex",56
"4221","FC-069","NE","FC",2025-06-23,2025,26,"non culex","Coquillettidia perturbans","L","culex",13
"4222","FC-069","NE","FC",2025-06-23,2025,26,"Pipiens","Culex pipiens","L","culex",4
"4223","FC-069","NE","FC",2025-06-23,2025,26,"non culex","Aedes vexans","L","culex",269
"4224","FC-069","NE","FC",2025-06-23,2025,26,"non culex","Aedes dorsalis","L","culex",8
"4225","FC-069","NE","FC",2025-06-23,2025,26,"non culex","Culiseta inornata","L","culex",1
"4226","FC-072","NE","FC",2025-06-23,2025,26,"Pipiens","Culex pipiens","L","culex",5
"4227","FC-072","NE","FC",2025-06-23,2025,26,"Tarsalis","Culex tarsalis","L","culex",12
"4228","FC-072","NE","FC",2025-06-23,2025,26,"non culex","Aedes vexans","L","culex",6
"4229","FC-091GR","NE","FC",2025-06-23,2025,26,"Pipiens","Culex pipiens","G","culex",2
"4230","FC-092GR","NE","FC",2025-06-23,2025,26,"Pipiens","Culex pipiens","G","culex",4
"4231","LV-004","LV","LV",2025-06-23,2025,26,"Tarsalis","Culex tarsalis","L","culex",11
"4232","LV-066","LV","LV",2025-06-23,2025,26,"Pipiens","Culex pipiens","L","culex",4
"4233","LV-066","LV","LV",2025-06-23,2025,26,"non culex","Aedes melanimon","L","culex",4
"4234","LV-066","LV","LV",2025-06-23,2025,26,"non culex","Culiseta inornata","L","culex",8
"4235","LV-066","LV","LV",2025-06-23,2025,26,"non culex","Aedes dorsalis","L","culex",8
"4236","LV-066","LV","LV",2025-06-23,2025,26,"non culex","Aedes vexans","L","culex",188
"4237","LV-066","LV","LV",2025-06-23,2025,26,"Tarsalis","Culex tarsalis","L","culex",140
"4238","LV-069","LV","LV",2025-06-23,2025,26,"non culex","Aedes vexans","L","culex",6
"4239","LV-069","LV","LV",2025-06-23,2025,26,"Tarsalis","Culex tarsalis","L","culex",12
"4240","LV-069","LV","LV",2025-06-23,2025,26,"non culex","Aedes dorsalis","L","culex",2
"4241","LV-078","LV","LV",2025-06-23,2025,26,"non culex","Culiseta inornata","L","culex",3
"4242","LV-078","LV","LV",2025-06-23,2025,26,"non culex","Aedes vexans","L","culex",16
"4243","LV-078","LV","LV",2025-06-23,2025,26,"Tarsalis","Culex tarsalis","L","culex",31
"4244","LV-078","LV","LV",2025-06-23,2025,26,"non culex","Aedes cinereus","L","culex",1
"4245","LV-078","LV","LV",2025-06-23,2025,26,"Pipiens","Culex pipiens","L","culex",1
"4246","LV-078","LV","LV",2025-06-23,2025,26,"non culex","Aedes increpitus","L","culex",37
"4247","LV-079GR","LV","LV",2025-06-23,2025,26,"Pipiens","Culex pipiens","G","culex",1
"4248","LV-080","LV","LV",2025-06-23,2025,26,"Pipiens","Culex pipiens","L","culex",1
"4249","LV-080","LV","LV",2025-06-23,2025,26,"non culex","Aedes dorsalis","L","culex",1
"4250","LV-080","LV","LV",2025-06-23,2025,26,"non culex","Culiseta inornata","L","culex",1
"4251","LV-080","LV","LV",2025-06-23,2025,26,"non culex","Aedes increpitus","L","culex",6
"4252","LV-080","LV","LV",2025-06-23,2025,26,"Tarsalis","Culex tarsalis","L","culex",32
"4253","LV-080","LV","LV",2025-06-23,2025,26,"non culex","Aedes vexans","L","culex",42
"4254","LV-088","LV","LV",2025-06-23,2025,26,"non culex","Aedes vexans","L","culex",3
"4255","LV-088","LV","LV",2025-06-23,2025,26,"Pipiens","Culex pipiens","L","culex",1
"4256","LV-088","LV","LV",2025-06-23,2025,26,"Tarsalis","Culex tarsalis","L","culex",5
"4257","LV-093","LV","LV",2025-06-23,2025,26,"Pipiens","Culex pipiens","L","culex",1
"4258","LV-093","LV","LV",2025-06-23,2025,26,"non culex","Aedes vexans","L","culex",1
"4259","LV-093","LV","LV",2025-06-23,2025,26,"Tarsalis","Culex tarsalis","L","culex",2
"4260","LV-095","LV","LV",2025-06-23,2025,26,"non culex","Aedes dorsalis","L","culex",3
"4261","LV-095","LV","LV",2025-06-23,2025,26,"non culex","Culiseta inornata","L","culex",1
"4262","LV-095","LV","LV",2025-06-23,2025,26,"non culex","Aedes increpitus","L","culex",4
"4263","LV-095","LV","LV",2025-06-23,2025,26,"Tarsalis","Culex tarsalis","L","culex",163
"4264","LV-095","LV","LV",2025-06-23,2025,26,"non culex","Aedes vexans","L","culex",186
"4265","LV-095","LV","LV",2025-06-23,2025,26,"Pipiens","Culex pipiens","L","culex",1
"4266","LV-116","LV","LV",2025-06-23,2025,26,"non culex","Aedes cinereus","L","culex",1
"4267","LV-116","LV","LV",2025-06-23,2025,26,"non culex","Aedes vexans","L","culex",9
"4268","LV-116","LV","LV",2025-06-23,2025,26,"non culex","Aedes increpitus","L","culex",1
"4269","LV-116","LV","LV",2025-06-23,2025,26,"Tarsalis","Culex tarsalis","L","culex",2
"4270","LV-116","LV","LV",2025-06-23,2025,26,"Pipiens","Culex pipiens","L","culex",4
"4271","LV-117","LV","LV",2025-06-23,2025,26,"none","Trap Malfunction","L","malfunction",0
"4272","FC-001","SW","FC",2025-06-19,2025,25,"non culex","Aedes vexans","L","culex",7
"4273","FC-001","SW","FC",2025-06-19,2025,25,"Tarsalis","Culex tarsalis","L","culex",5
"4274","FC-001","SW","FC",2025-06-19,2025,25,"non culex","Aedes dorsalis","L","culex",1
"4275","FC-001","SW","FC",2025-06-19,2025,25,"Pipiens","Culex pipiens","L","culex",4
"4276","FC-029","SE","FC",2025-06-19,2025,25,"non culex","Aedes dorsalis","L","culex",3
"4277","FC-029","SE","FC",2025-06-19,2025,25,"Tarsalis","Culex tarsalis","L","culex",4
"4278","FC-029","SE","FC",2025-06-19,2025,25,"non culex","Aedes vexans","L","culex",11
"4279","FC-029GR","SE","FC",2025-06-19,2025,25,"Pipiens","Culex pipiens","G","culex",12
"4280","FC-037","SW","FC",2025-06-19,2025,25,"Tarsalis","Culex tarsalis","L","culex",47
"4281","FC-037","SW","FC",2025-06-19,2025,25,"non culex","Aedes increpitus","L","culex",6
"4282","FC-037","SW","FC",2025-06-19,2025,25,"Pipiens","Culex pipiens","L","culex",9
"4283","FC-037","SW","FC",2025-06-19,2025,25,"non culex","Aedes dorsalis","L","culex",3
"4284","FC-037","SW","FC",2025-06-19,2025,25,"non culex","Aedes vexans","L","culex",42
"4285","FC-037","SW","FC",2025-06-19,2025,25,"non culex","Culiseta inornata","L","culex",2
"4286","FC-054","SE","FC",2025-06-19,2025,25,"non culex","Aedes melanimon","L","culex",3
"4287","FC-054","SE","FC",2025-06-19,2025,25,"Tarsalis","Culex tarsalis","L","culex",5
"4288","FC-054","SE","FC",2025-06-19,2025,25,"Pipiens","Culex pipiens","L","culex",1
"4289","FC-054","SE","FC",2025-06-19,2025,25,"non culex","Aedes vexans","L","culex",18
"4290","FC-057","SW","FC",2025-06-19,2025,25,"none","No Mosquitoes","L","no mosquitoes",0
"4291","FC-062","SW","FC",2025-06-19,2025,25,"non culex","Aedes vexans","L","culex",4
"4292","FC-062","SW","FC",2025-06-19,2025,25,"Pipiens","Culex pipiens","L","culex",1
"4293","FC-062","SW","FC",2025-06-19,2025,25,"Tarsalis","Culex tarsalis","L","culex",2
"4294","FC-068","SW","FC",2025-06-19,2025,25,"non culex","Aedes increpitus","L","culex",1
"4295","FC-068","SW","FC",2025-06-19,2025,25,"non culex","Aedes dorsalis","L","culex",1
"4296","FC-068","SW","FC",2025-06-19,2025,25,"Tarsalis","Culex tarsalis","L","culex",2
"4297","FC-071","SW","FC",2025-06-19,2025,25,"Pipiens","Culex pipiens","L","culex",1
"4298","FC-071","SW","FC",2025-06-19,2025,25,"Tarsalis","Culex tarsalis","L","culex",3
"4299","FC-071","SW","FC",2025-06-19,2025,25,"non culex","Aedes vexans","L","culex",1
"4300","FC-089GR","SW","FC",2025-06-19,2025,25,"non culex","Aedes vexans","G","culex",1
"4301","FC-089GR","SW","FC",2025-06-19,2025,25,"Pipiens","Culex pipiens","G","culex",7
"4302","FC-093","SW","FC",2025-06-19,2025,25,"non culex","Aedes vexans","L","culex",36
"4303","FC-093","SW","FC",2025-06-19,2025,25,"Pipiens","Culex pipiens","L","culex",2
"4304","FC-093","SW","FC",2025-06-19,2025,25,"Tarsalis","Culex tarsalis","L","culex",12
"4305","FC-093","SW","FC",2025-06-19,2025,25,"non culex","Culiseta inornata","L","culex",1
"4306","LV-010GR","LV","LV",2025-06-19,2025,25,"Pipiens","Culex pipiens","G","culex",117
"4307","LV-014","LV","LV",2025-06-19,2025,25,"Pipiens","Culex pipiens","L","culex",1
"4308","LV-014","LV","LV",2025-06-19,2025,25,"non culex","Aedes vexans","L","culex",4
"4309","LV-014","LV","LV",2025-06-19,2025,25,"Tarsalis","Culex tarsalis","L","culex",1
"4310","LV-097","LV","LV",2025-06-19,2025,25,"non culex","Aedes increpitus","L","culex",4
"4311","LV-097","LV","LV",2025-06-19,2025,25,"Pipiens","Culex pipiens","L","culex",2
"4312","LV-097","LV","LV",2025-06-19,2025,25,"non culex","Aedes vexans","L","culex",5
"4313","LV-097","LV","LV",2025-06-19,2025,25,"Tarsalis","Culex tarsalis","L","culex",4
"4314","LV-097","LV","LV",2025-06-19,2025,25,"non culex","Anopheles freeborni","L","culex",1
"4315","LV-098","LV","LV",2025-06-19,2025,25,"non culex","Aedes vexans","L","culex",13
"4316","LV-098","LV","LV",2025-06-19,2025,25,"non culex","Anopheles freeborni","L","culex",8
"4317","LV-098","LV","LV",2025-06-19,2025,25,"non culex","Aedes increpitus","L","culex",3
"4318","LV-098","LV","LV",2025-06-19,2025,25,"Tarsalis","Culex tarsalis","L","culex",2
"4319","LV-098","LV","LV",2025-06-19,2025,25,"Pipiens","Culex pipiens","L","culex",1
"4320","LV-099","LV","LV",2025-06-19,2025,25,"non culex","Aedes vexans","L","culex",3
"4321","LV-099","LV","LV",2025-06-19,2025,25,"Tarsalis","Culex tarsalis","L","culex",1
"4322","LV-102","LV","LV",2025-06-19,2025,25,"non culex","Aedes vexans","L","culex",21
"4323","LV-102","LV","LV",2025-06-19,2025,25,"Pipiens","Culex pipiens","L","culex",8
"4324","LV-102","LV","LV",2025-06-19,2025,25,"non culex","Anopheles freeborni","L","culex",2
"4325","LV-102","LV","LV",2025-06-19,2025,25,"Tarsalis","Culex tarsalis","L","culex",16
"4326","LV-105","LV","LV",2025-06-19,2025,25,"none","No Mosquitoes","L","no mosquitoes",0
"4327","LV-121","LV","LV",2025-06-19,2025,25,"Tarsalis","Culex tarsalis","L","culex",5
"4328","LV-121","LV","LV",2025-06-19,2025,25,"non culex","Aedes vexans","L","culex",2
"4329","LV-122","LV","LV",2025-06-19,2025,25,"Pipiens","Culex pipiens","L","culex",6
"4330","LV-122","LV","LV",2025-06-19,2025,25,"non culex","Aedes increpitus","L","culex",4
"4331","LV-122","LV","LV",2025-06-19,2025,25,"Tarsalis","Culex tarsalis","L","culex",12
"4332","LV-122","LV","LV",2025-06-19,2025,25,"non culex","Aedes vexans","L","culex",12
"4333","FC-011","NW","FC",2025-06-18,2025,25,"Tarsalis","Culex tarsalis","L","culex",2
"4334","FC-011","NW","FC",2025-06-18,2025,25,"Pipiens","Culex pipiens","L","culex",2
"4335","FC-011","NW","FC",2025-06-18,2025,25,"non culex","Aedes increpitus","L","culex",3
"4336","FC-011","NW","FC",2025-06-18,2025,25,"non culex","Aedes vexans","L","culex",8
"4337","FC-015","NW","FC",2025-06-18,2025,25,"non culex","Aedes increpitus","L","no culex",1
"4338","FC-015","NW","FC",2025-06-18,2025,25,"non culex","Aedes vexans","L","no culex",4
"4339","FC-015","NW","FC",2025-06-18,2025,25,"non culex","Aedes hendersoni","L","no culex",1
"4340","FC-041","NW","FC",2025-06-18,2025,25,"Pipiens","Culex pipiens","L","culex",1
"4341","FC-041","NW","FC",2025-06-18,2025,25,"Tarsalis","Culex tarsalis","L","culex",1
"4342","FC-049","SW","FC",2025-06-18,2025,25,"Tarsalis","Culex tarsalis","L","culex",2
"4343","FC-049","SW","FC",2025-06-18,2025,25,"non culex","Aedes vexans","L","culex",1
"4344","FC-049","SW","FC",2025-06-18,2025,25,"Pipiens","Culex pipiens","L","culex",2
"4345","FC-052","NW","FC",2025-06-18,2025,25,"non culex","Aedes melanimon","L","no culex",1
"4346","FC-052","NW","FC",2025-06-18,2025,25,"non culex","Aedes increpitus","L","no culex",6
"4347","FC-052","NW","FC",2025-06-18,2025,25,"non culex","Aedes vexans","L","no culex",63
"4348","FC-058","SW","FC",2025-06-18,2025,25,"non culex","Aedes melanimon","L","culex",2
"4349","FC-058","SW","FC",2025-06-18,2025,25,"non culex","Aedes increpitus","L","culex",41
"4350","FC-058","SW","FC",2025-06-18,2025,25,"Pipiens","Culex pipiens","L","culex",2
"4351","FC-058","SW","FC",2025-06-18,2025,25,"Tarsalis","Culex tarsalis","L","culex",1
"4352","FC-058","SW","FC",2025-06-18,2025,25,"non culex","Aedes vexans","L","culex",44
"4353","FC-058","SW","FC",2025-06-18,2025,25,"non culex","Aedes dorsalis","L","culex",1
"4354","FC-060","NW","FC",2025-06-18,2025,25,"Pipiens","Culex pipiens","L","culex",2
"4355","FC-061","NW","FC",2025-06-18,2025,25,"non culex","Aedes vexans","L","culex",8
"4356","FC-061","NW","FC",2025-06-18,2025,25,"non culex","Aedes increpitus","L","culex",2
"4357","FC-061","NW","FC",2025-06-18,2025,25,"Pipiens","Culex pipiens","L","culex",1
"4358","FC-063","NW","FC",2025-06-18,2025,25,"non culex","Aedes vexans","L","culex",7
"4359","FC-063","NW","FC",2025-06-18,2025,25,"non culex","Aedes increpitus","L","culex",41
"4360","FC-063","NW","FC",2025-06-18,2025,25,"non culex","Culiseta inornata","L","culex",1
"4361","FC-063","NW","FC",2025-06-18,2025,25,"Tarsalis","Culex tarsalis","L","culex",1
"4362","FC-063GR","NW","FC",2025-06-18,2025,25,"non culex","Aedes increpitus","G","no culex",1
"4363","FC-073","NW","FC",2025-06-18,2025,25,"Tarsalis","Culex tarsalis","L","culex",1
"4364","FC-073","NW","FC",2025-06-18,2025,25,"non culex","Aedes vexans","L","culex",1
"4365","FC-090GR","NW","FC",2025-06-18,2025,25,"none","No Mosquitoes","G","no mosquitoes",0
"4366","LC-001","BE","BE",2025-06-18,2025,25,"Pipiens","Culex pipiens","L","culex",3
"4367","LC-001","BE","BE",2025-06-18,2025,25,"non culex","Aedes trivittatus","L","culex",1
"4368","LC-001","BE","BE",2025-06-18,2025,25,"Tarsalis","Culex tarsalis","L","culex",8
"4369","LC-001","BE","BE",2025-06-18,2025,25,"non culex","Aedes dorsalis","L","culex",3
"4370","LC-001","BE","BE",2025-06-18,2025,25,"non culex","Aedes vexans","L","culex",2
"4371","LC-001","BE","BE",2025-06-18,2025,25,"non culex","Aedes nigromaculis","L","culex",1
"4372","LC-049","BE","BE",2025-06-18,2025,25,"Tarsalis","Culex tarsalis","L","culex",1
"4373","LC-049","BE","BE",2025-06-18,2025,25,"non culex","Aedes melanimon","L","culex",1
"4374","LC-049","BE","BE",2025-06-18,2025,25,"non culex","Culiseta inornata","L","culex",1
"4375","LC-049","BE","BE",2025-06-18,2025,25,"non culex","Aedes dorsalis","L","culex",2
"4376","LC-049","BE","BE",2025-06-18,2025,25,"Pipiens","Culex pipiens","L","culex",1
"4377","LC-053","BE","BE",2025-06-18,2025,25,"non culex","Aedes trivittatus","L","culex",1
"4378","LC-053","BE","BE",2025-06-18,2025,25,"non culex","Aedes vexans","L","culex",4
"4379","LC-053","BE","BE",2025-06-18,2025,25,"Tarsalis","Culex tarsalis","L","culex",5
"4380","LC-054","BE","BE",2025-06-18,2025,25,"Pipiens","Culex pipiens","L","culex",1
"4381","LC-054","BE","BE",2025-06-18,2025,25,"non culex","Aedes vexans","L","culex",1
"4382","LC-054","BE","BE",2025-06-18,2025,25,"Tarsalis","Culex tarsalis","L","culex",5
"4383","LC-058","BE","BE",2025-06-18,2025,25,"Tarsalis","Culex tarsalis","L","culex",5
"4384","LC-058","BE","BE",2025-06-18,2025,25,"non culex","Aedes vexans","L","culex",1
"4385","LC-059","BE","BE",2025-06-18,2025,25,"non culex","Aedes vexans","L","culex",21
"4386","LC-059","BE","BE",2025-06-18,2025,25,"Tarsalis","Culex tarsalis","L","culex",13
"4387","LC-059","BE","BE",2025-06-18,2025,25,"non culex","Aedes trivittatus","L","culex",8
"4388","LC-059","BE","BE",2025-06-18,2025,25,"non culex","Culiseta inornata","L","culex",1
"4389","LC-060","BE","BE",2025-06-18,2025,25,"non culex","Aedes vexans","L","culex",1
"4390","LC-060","BE","BE",2025-06-18,2025,25,"Tarsalis","Culex tarsalis","L","culex",3
"4391","LC-060","BE","BE",2025-06-18,2025,25,"Pipiens","Culex pipiens","L","culex",1
"4392","LC-061","BE","BE",2025-06-18,2025,25,"non culex","Aedes dorsalis","L","culex",2
"4393","LC-061","BE","BE",2025-06-18,2025,25,"non culex","Aedes trivittatus","L","culex",1
"4394","LC-061","BE","BE",2025-06-18,2025,25,"non culex","Aedes melanimon","L","culex",6
"4395","LC-061","BE","BE",2025-06-18,2025,25,"non culex","Aedes vexans","L","culex",77
"4396","LC-061","BE","BE",2025-06-18,2025,25,"non culex","Anopheles freeborni","L","culex",3
"4397","LC-061","BE","BE",2025-06-18,2025,25,"Tarsalis","Culex tarsalis","L","culex",17
"4398","LC-062","BE","BE",2025-06-18,2025,25,"non culex","Aedes increpitus","L","culex",8
"4399","LC-062","BE","BE",2025-06-18,2025,25,"non culex","Aedes dorsalis","L","culex",4
"4400","LC-062","BE","BE",2025-06-18,2025,25,"non culex","Aedes vexans","L","culex",69
"4401","LC-062","BE","BE",2025-06-18,2025,25,"non culex","Aedes melanimon","L","culex",56
"4402","LC-062","BE","BE",2025-06-18,2025,25,"Tarsalis","Culex tarsalis","L","culex",5
"4403","LV-019","LV","LV",2025-06-18,2025,25,"non culex","Aedes increpitus","L","culex",4
"4404","LV-019","LV","LV",2025-06-18,2025,25,"non culex","Aedes vexans","L","culex",8
"4405","LV-019","LV","LV",2025-06-18,2025,25,"Tarsalis","Culex tarsalis","L","culex",6
"4406","LV-020","LV","LV",2025-06-18,2025,25,"non culex","Aedes melanimon","L","culex",2
"4407","LV-020","LV","LV",2025-06-18,2025,25,"non culex","Aedes vexans","L","culex",24
"4408","LV-020","LV","LV",2025-06-18,2025,25,"non culex","Aedes increpitus","L","culex",127
"4409","LV-020","LV","LV",2025-06-18,2025,25,"Pipiens","Culex pipiens","L","culex",1
"4410","LV-020","LV","LV",2025-06-18,2025,25,"non culex","Culiseta inornata","L","culex",2
"4411","LV-020","LV","LV",2025-06-18,2025,25,"Tarsalis","Culex tarsalis","L","culex",17
"4412","LV-020","LV","LV",2025-06-18,2025,25,"non culex","Anopheles freeborni","L","culex",2
"4413","LV-020","LV","LV",2025-06-18,2025,25,"non culex","Aedes dorsalis","L","culex",1
"4414","LV-021","LV","LV",2025-06-18,2025,25,"non culex","Aedes dorsalis","L","culex",7
"4415","LV-021","LV","LV",2025-06-18,2025,25,"Tarsalis","Culex tarsalis","L","culex",3
"4416","LV-042","LV","LV",2025-06-18,2025,25,"Tarsalis","Culex tarsalis","L","culex",4
"4417","LV-042","LV","LV",2025-06-18,2025,25,"non culex","Coquillettidia perturbans","L","culex",1
"4418","LV-042","LV","LV",2025-06-18,2025,25,"non culex","Aedes vexans","L","culex",9
"4419","LV-067","LV","LV",2025-06-18,2025,25,"Tarsalis","Culex tarsalis","L","culex",4
"4420","LV-067","LV","LV",2025-06-18,2025,25,"non culex","Aedes vexans","L","culex",2
"4421","LV-067","LV","LV",2025-06-18,2025,25,"non culex","Aedes increpitus","L","culex",8
"4422","LV-087","LV","LV",2025-06-18,2025,25,"non culex","Aedes vexans","L","culex",1
"4423","LV-087","LV","LV",2025-06-18,2025,25,"Tarsalis","Culex tarsalis","L","culex",3
"4424","LV-087","LV","LV",2025-06-18,2025,25,"non culex","Aedes dorsalis","L","culex",1
"4425","LV-087","LV","LV",2025-06-18,2025,25,"non culex","Aedes increpitus","L","culex",2
"4426","LV-087","LV","LV",2025-06-18,2025,25,"Pipiens","Culex pipiens","L","culex",3
"4427","LV-114","LV","LV",2025-06-18,2025,25,"non culex","Aedes vexans","L","culex",184
"4428","LV-114","LV","LV",2025-06-18,2025,25,"Tarsalis","Culex tarsalis","L","culex",4
"4429","LV-114","LV","LV",2025-06-18,2025,25,"non culex","Aedes increpitus","L","culex",48
"4430","LV-120","LV","LV",2025-06-18,2025,25,"non culex","Aedes increpitus","L","culex",1
"4431","LV-120","LV","LV",2025-06-18,2025,25,"Pipiens","Culex pipiens","L","culex",1
"4432","LV-120","LV","LV",2025-06-18,2025,25,"non culex","Aedes dorsalis","L","culex",6
"4433","LV-120","LV","LV",2025-06-18,2025,25,"Tarsalis","Culex tarsalis","L","culex",2
"4434","LV-120","LV","LV",2025-06-18,2025,25,"non culex","Culiseta inornata","L","culex",1
"4435","LV-120","LV","LV",2025-06-18,2025,25,"non culex","Aedes vexans","L","culex",6
"4436","WC-055","BE","BE",2025-06-18,2025,25,"non culex","Culiseta inornata","L","culex",1
"4437","WC-055","BE","BE",2025-06-18,2025,25,"non culex","Aedes dorsalis","L","culex",1
"4438","WC-055","BE","BE",2025-06-18,2025,25,"Tarsalis","Culex tarsalis","L","culex",2
"4439","FC-004","SE","FC",2025-06-17,2025,25,"non culex","Aedes vexans","L","culex",11
"4440","FC-004","SE","FC",2025-06-17,2025,25,"non culex","Aedes dorsalis","L","culex",4
"4441","FC-004","SE","FC",2025-06-17,2025,25,"non culex","Aedes trivittatus","L","culex",1
"4442","FC-004","SE","FC",2025-06-17,2025,25,"Tarsalis","Culex tarsalis","L","culex",35
